word,decision,source,page,confidence,status,reason,hint,sort_order
гранйт,pending,pdf_candidate,210,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
гризнй,pending,pdf_candidate,215,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
гримйз,pending,pdf_candidate,215,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
грмчйћ,pending,pdf_candidate,217,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
дамскй,pending,pdf_candidate,233,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
дбмскй,pending,pdf_candidate,292,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
деветй,pending,pdf_candidate,245,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
делйља,pending,pdf_candidate,250,low,ocr_suspect,lowercase-entry|previous-line-closed|non-serbian-cyrillic-letter,,
длачнй,pending,pdf_candidate,277,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
дневнй,pending,pdf_candidate,277,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
довскй,pending,pdf_candidate,983,low,ocr_suspect,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
доушнй,pending,pdf_candidate,300,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
дрзнйк,pending,pdf_candidate,309,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
дуваћй,pending,pdf_candidate,315,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
дугмйћ,pending,pdf_candidate,315,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
евройе,pending,pdf_candidate,61,low,ocr_suspect,possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
еремйт,pending,pdf_candidate,344,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
живућй,pending,pdf_candidate,357,low,ocr_suspect,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
зайиса,pending,pdf_candidate,776,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
зайреж,pending,pdf_candidate,156,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
засийа,pending,pdf_candidate,227,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
звекей,pending,pdf_candidate,220,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
злочйн,pending,pdf_candidate,424,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йавања,pending,pdf_candidate,103,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йазиши,pending,pdf_candidate,191,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йайири,pending,pdf_candidate,348,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йайске,pending,pdf_candidate,605,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йайски,pending,pdf_candidate,463,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йакосш,pending,pdf_candidate,223,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йалима,pending,pdf_candidate,1065,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йалица,pending,pdf_candidate,676,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йалиши,pending,pdf_candidate,1114,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йалуби,pending,pdf_candidate,514,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йаљење,pending,pdf_candidate,1309,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йанске,pending,pdf_candidate,1518,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йараши,pending,pdf_candidate,1240,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йарења,pending,pdf_candidate,386,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йарећи,pending,pdf_candidate,174,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йарнич,pending,pdf_candidate,36,low,ocr_suspect,possible-wrapped-definition|non-serbian-cyrillic-letter,,
йарове,pending,pdf_candidate,245,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йарске,pending,pdf_candidate,670,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йасшир,pending,pdf_candidate,1186,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йашиши,pending,pdf_candidate,189,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йашњом,pending,pdf_candidate,623,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йашоса,pending,pdf_candidate,904,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йашска,pending,pdf_candidate,1406,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йењући,pending,pdf_candidate,471,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йерфек,pending,pdf_candidate,1069,low,ocr_suspect,lowercase-entry|previous-line-closed|non-serbian-cyrillic-letter,,
йећина,pending,pdf_candidate,620,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йечење,pending,pdf_candidate,544,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йешици,pending,pdf_candidate,92,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йешосш,pending,pdf_candidate,773,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
изйрам,pending,pdf_candidate,1242,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йийака,pending,pdf_candidate,728,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йилуле,pending,pdf_candidate,904,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йисало,pending,pdf_candidate,108,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йисама,pending,pdf_candidate,917,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йисана,pending,pdf_candidate,343,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йисаши,pending,pdf_candidate,1513,low,ocr_suspect,lowercase-entry|previous-line-closed|non-serbian-cyrillic-letter,,
йисима,pending,pdf_candidate,1048,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йиспик,pending,pdf_candidate,26,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йичних,pending,pdf_candidate,1244,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йишала,pending,pdf_candidate,34,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йишања,pending,pdf_candidate,553,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йишање,pending,pdf_candidate,997,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йишању,pending,pdf_candidate,1212,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йишшољ,pending,pdf_candidate,180,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йлашна,pending,pdf_candidate,493,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йлашно,pending,pdf_candidate,74,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йлашну,pending,pdf_candidate,1307,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йлесши,pending,pdf_candidate,848,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йлешен,pending,pdf_candidate,185,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йлишка,pending,pdf_candidate,743,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йобуну,pending,pdf_candidate,118,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йовање,pending,pdf_candidate,1112,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йовеза,pending,pdf_candidate,623,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йовина,pending,pdf_candidate,894,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йовиши,pending,pdf_candidate,933,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йоврћа,pending,pdf_candidate,971,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йоврће,pending,pdf_candidate,518,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йоврша,pending,pdf_candidate,808,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йовско,pending,pdf_candidate,1280,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йожара,pending,pdf_candidate,1063,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йожеши,pending,pdf_candidate,285,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йозива,pending,pdf_candidate,40,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йознаш,pending,pdf_candidate,801,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йойиши,pending,pdf_candidate,1228,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йоклек,pending,pdf_candidate,1034,low,ocr_suspect,possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йоклон,pending,pdf_candidate,978,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йокреш,pending,pdf_candidate,445,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йокуйи,pending,pdf_candidate,1426,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йолаже,pending,pdf_candidate,111,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йолако,pending,pdf_candidate,325,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йолних,pending,pdf_candidate,528,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йолном,pending,pdf_candidate,329,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йолова,pending,pdf_candidate,951,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йолове,pending,pdf_candidate,563,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йољава,pending,pdf_candidate,242,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йољиши,pending,pdf_candidate,947,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йољска,pending,pdf_candidate,331,low,ocr_suspect,lowercase-entry|previous-line-closed|non-serbian-cyrillic-letter,,
йољске,pending,pdf_candidate,515,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йомапо,pending,pdf_candidate,198,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йомоћи,pending,pdf_candidate,936,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йомоћу,pending,pdf_candidate,854,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йонаша,pending,pdf_candidate,1508,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йонесе,pending,pdf_candidate,1300,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йонеши,pending,pdf_candidate,1362,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йонире,pending,pdf_candidate,959,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йоново,pending,pdf_candidate,999,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йоравн,pending,pdf_candidate,1281,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йоруци,pending,pdf_candidate,929,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йорцио,pending,pdf_candidate,1102,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йосйан,pending,pdf_candidate,306,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йосуђе,pending,pdf_candidate,519,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йосуши,pending,pdf_candidate,385,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йосшао,pending,pdf_candidate,889,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йоуићи,pending,pdf_candidate,471,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йохађа,pending,pdf_candidate,1513,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йохоша,pending,pdf_candidate,1374,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йоцена,pending,pdf_candidate,611,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йочасш,pending,pdf_candidate,262,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йочеши,pending,pdf_candidate,236,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йошисн,pending,pdf_candidate,705,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йошйун,pending,pdf_candidate,915,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йошиче,pending,pdf_candidate,596,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йошреб,pending,pdf_candidate,301,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йраван,pending,pdf_candidate,1032,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йравац,pending,pdf_candidate,271,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йравил,pending,pdf_candidate,1282,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йравим,pending,pdf_candidate,960,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йравих,pending,pdf_candidate,645,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йравља,pending,pdf_candidate,589,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йравље,pending,pdf_candidate,80,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йравне,pending,pdf_candidate,619,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йравни,pending,pdf_candidate,317,low,ocr_suspect,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йравно,pending,pdf_candidate,1388,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
йравом,pending,pdf_candidate,297,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
йравца,pending,pdf_candidate,103,low,ocr_suspect,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
