word,decision,source,page,confidence,status,reason,hint,sort_order
бркоња,approved,pdf_candidate,110,medium,needs_review,lowercase-entry|previous-line-closed,,
бувара,approved,pdf_candidate,114,medium,needs_review,lowercase-entry|previous-line-closed,,
буљина,approved,pdf_candidate,117,medium,needs_review,lowercase-entry|previous-line-closed,,
бурити,approved,pdf_candidate,119,medium,needs_review,lowercase-entry|previous-line-closed,,
бусара,approved,pdf_candidate,119,medium,needs_review,lowercase-entry|previous-line-closed,,
бухара,approved,pdf_candidate,120,medium,needs_review,lowercase-entry|previous-line-closed,,
буцати,approved,pdf_candidate,120,medium,needs_review,lowercase-entry|previous-line-closed,,
бучати,approved,pdf_candidate,120,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
вакела,approved,pdf_candidate,122,medium,needs_review,lowercase-entry|previous-line-closed,,
вежбач,approved,pdf_candidate,129,medium,needs_review,lowercase-entry|previous-line-closed,,
везиља,approved,pdf_candidate,130,medium,needs_review,lowercase-entry|previous-line-closed,,
вељача,approved,pdf_candidate,132,medium,needs_review,lowercase-entry|previous-line-closed,,
веруга,approved,pdf_candidate,135,medium,needs_review,lowercase-entry|previous-line-closed,,
већати,approved,pdf_candidate,137,medium,needs_review,lowercase-entry|previous-line-closed,,
већник,approved,pdf_candidate,138,medium,needs_review,lowercase-entry|previous-line-closed,,
виклер,approved,pdf_candidate,142,medium,needs_review,lowercase-entry|previous-line-closed,,
водити,approved,pdf_candidate,154,medium,needs_review,lowercase-entry|previous-line-closed,,
возити,approved,pdf_candidate,156,medium,needs_review,lowercase-entry|previous-line-closed,,
вољети,approved,pdf_candidate,159,medium,needs_review,lowercase-entry|previous-line-closed,,
врашки,approved,pdf_candidate,162,medium,needs_review,lowercase-entry|previous-line-closed,,
врљаво,approved,pdf_candidate,166,medium,needs_review,lowercase-entry|previous-line-closed,,
врљати,approved,pdf_candidate,166,medium,needs_review,lowercase-entry|previous-line-closed,,
врљоок,approved,pdf_candidate,166,medium,needs_review,lowercase-entry|previous-line-closed,,
врнути,approved,pdf_candidate,166,medium,needs_review,lowercase-entry|previous-line-closed,,
вртети,approved,pdf_candidate,166,medium,needs_review,lowercase-entry|previous-line-closed,,
вршити,approved,pdf_candidate,713,medium,needs_review,lowercase-entry|previous-line-closed,,
вуцати,approved,pdf_candidate,171,medium,needs_review,lowercase-entry|previous-line-closed,,
вучика,approved,pdf_candidate,171,medium,needs_review,lowercase-entry|previous-line-closed,,
гађати,approved,pdf_candidate,173,medium,needs_review,lowercase-entry|previous-line-closed,,
галити,approved,pdf_candidate,176,medium,needs_review,lowercase-entry|previous-line-closed,,
галица,approved,pdf_candidate,176,medium,needs_review,lowercase-entry|previous-line-closed,,
галота,approved,pdf_candidate,176,medium,needs_review,lowercase-entry|previous-line-closed,,
гањати,approved,pdf_candidate,176,medium,needs_review,lowercase-entry|previous-line-closed,,
герила,approved,pdf_candidate,183,medium,needs_review,lowercase-entry|previous-line-closed,,
герман,approved,pdf_candidate,183,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
гибати,approved,pdf_candidate,184,medium,needs_review,lowercase-entry|previous-line-closed,,
глежањ,approved,pdf_candidate,191,medium,needs_review,lowercase-entry|previous-line-closed,,
голцат,approved,pdf_candidate,201,medium,needs_review,lowercase-entry|previous-line-closed,,
гонити,approved,pdf_candidate,202,medium,needs_review,lowercase-entry|previous-line-closed,,
гристи,approved,pdf_candidate,216,medium,needs_review,lowercase-entry|previous-line-closed,,
грмети,approved,pdf_candidate,217,medium,needs_review,lowercase-entry|previous-line-closed,,
гузити,approved,pdf_candidate,225,medium,needs_review,lowercase-entry|previous-line-closed,,
давати,approved,pdf_candidate,230,medium,needs_review,lowercase-entry|previous-line-closed,,
дактил,approved,pdf_candidate,231,medium,needs_review,lowercase-entry|previous-line-closed,,
датула,approved,pdf_candidate,236,medium,needs_review,lowercase-entry|previous-line-closed,,
двиска,approved,pdf_candidate,238,medium,needs_review,lowercase-entry|previous-line-closed,,
дебакл,approved,pdf_candidate,243,medium,needs_review,lowercase-entry|previous-line-closed,,
девати,approved,pdf_candidate,244,medium,needs_review,lowercase-entry|previous-line-closed,,
делити,approved,pdf_candidate,251,medium,needs_review,lowercase-entry|previous-line-closed,,
денути,approved,pdf_candidate,255,medium,needs_review,lowercase-entry|previous-line-closed,,
дефтер,approved,pdf_candidate,263,medium,needs_review,lowercase-entry|previous-line-closed,,
дивити,approved,pdf_candidate,264,medium,needs_review,lowercase-entry|previous-line-closed,,
диспут,approved,pdf_candidate,274,medium,needs_review,lowercase-entry|previous-line-closed,,
добити,approved,pdf_candidate,39,medium,needs_review,lowercase-entry|previous-line-closed,,
дожети,approved,pdf_candidate,285,medium,needs_review,lowercase-entry|previous-line-closed,,
доиста,approved,pdf_candidate,286,medium,needs_review,lowercase-entry|previous-line-closed,,
доксат,approved,pdf_candidate,288,medium,needs_review,lowercase-entry|previous-line-closed,,
домаћи,approved,pdf_candidate,290,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
донети,approved,pdf_candidate,293,medium,needs_review,lowercase-entry|previous-line-closed,,
држати,approved,pdf_candidate,1420,medium,needs_review,lowercase-entry|previous-line-closed,,
дрљало,approved,pdf_candidate,309,medium,needs_review,lowercase-entry|previous-line-closed,,
дрљити,approved,pdf_candidate,309,medium,needs_review,lowercase-entry|previous-line-closed,,
дрндар,approved,pdf_candidate,310,medium,needs_review,lowercase-entry|previous-line-closed,,
дурити,approved,pdf_candidate,319,medium,needs_review,lowercase-entry|previous-line-closed,,
ђаурка,approved,pdf_candidate,323,medium,needs_review,lowercase-entry|previous-line-closed,,
егоист,approved,pdf_candidate,328,medium,needs_review,lowercase-entry|previous-line-closed,,
емпора,approved,pdf_candidate,339,medium,needs_review,lowercase-entry|previous-line-closed,,
емфаза,approved,pdf_candidate,340,medium,needs_review,lowercase-entry|previous-line-closed,,
епител,approved,pdf_candidate,343,medium,needs_review,lowercase-entry|previous-line-closed,,
еридин,approved,pdf_candidate,344,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
етерни,approved,pdf_candidate,346,medium,needs_review,lowercase-entry|previous-line-closed,,
етолог,approved,pdf_candidate,348,medium,needs_review,lowercase-entry|previous-line-closed,,
ехолот,approved,pdf_candidate,349,medium,needs_review,lowercase-entry|previous-line-closed,,
желети,approved,pdf_candidate,354,medium,needs_review,lowercase-entry|previous-line-closed,,
жерава,approved,pdf_candidate,355,medium,needs_review,lowercase-entry|previous-line-closed,,
живети,approved,pdf_candidate,131,medium,needs_review,lowercase-entry|previous-line-closed,,
жигица,approved,pdf_candidate,357,medium,needs_review,lowercase-entry|previous-line-closed,,
жличар,approved,pdf_candidate,359,medium,needs_review,lowercase-entry|previous-line-closed,,
жмарци,approved,pdf_candidate,359,medium,needs_review,lowercase-entry|previous-line-closed,,
жмурка,approved,pdf_candidate,360,medium,needs_review,lowercase-entry|previous-line-closed,,
жоржет,approved,pdf_candidate,360,medium,needs_review,lowercase-entry|previous-line-closed,,
жудети,approved,pdf_candidate,360,medium,needs_review,lowercase-entry|previous-line-closed,,
жутети,approved,pdf_candidate,361,medium,needs_review,lowercase-entry|previous-line-closed,,
заквач,approved,pdf_candidate,380,medium,needs_review,lowercase-entry|previous-line-closed,,
закона,approved,pdf_candidate,849,medium,needs_review,lowercase-entry|previous-line-closed,,
закрет,approved,pdf_candidate,382,medium,needs_review,lowercase-entry|previous-line-closed,,
залиха,approved,pdf_candidate,385,medium,needs_review,lowercase-entry|previous-line-closed,,
замаћи,approved,pdf_candidate,386,medium,needs_review,lowercase-entry|previous-line-closed,,
замера,approved,pdf_candidate,387,medium,needs_review,lowercase-entry|previous-line-closed,,
замрћи,approved,pdf_candidate,388,medium,needs_review,lowercase-entry|previous-line-closed,,
занети,approved,pdf_candidate,389,medium,needs_review,lowercase-entry|previous-line-closed,,
зането,approved,pdf_candidate,389,medium,needs_review,lowercase-entry|previous-line-closed,,
заовић,approved,pdf_candidate,390,medium,needs_review,lowercase-entry|previous-line-closed,,
засека,approved,pdf_candidate,400,medium,needs_review,lowercase-entry|previous-line-closed,,
затећи,approved,pdf_candidate,404,medium,needs_review,lowercase-entry|previous-line-closed,,
затрка,approved,pdf_candidate,406,medium,needs_review,lowercase-entry|previous-line-closed,,
затрти,approved,pdf_candidate,406,medium,needs_review,lowercase-entry|previous-line-closed,,
заумље,approved,pdf_candidate,407,medium,needs_review,lowercase-entry|previous-line-closed,,
зашрши,approved,pdf_candidate,468,medium,needs_review,lowercase-entry|previous-line-closed,,
збирка,approved,pdf_candidate,411,medium,needs_review,lowercase-entry|previous-line-closed,,
зверка,approved,pdf_candidate,413,medium,needs_review,lowercase-entry|previous-line-closed,,
звонко,approved,pdf_candidate,414,medium,needs_review,lowercase-entry|previous-line-closed,,
зекуља,approved,pdf_candidate,418,medium,needs_review,lowercase-entry|previous-line-closed,,
зечица,approved,pdf_candidate,420,medium,needs_review,lowercase-entry|previous-line-closed,,
зукара,approved,pdf_candidate,428,medium,needs_review,lowercase-entry|previous-line-closed,,
зукати,approved,pdf_candidate,428,medium,needs_review,lowercase-entry|previous-line-closed,,
зумбул,approved,pdf_candidate,428,medium,needs_review,lowercase-entry|previous-line-closed,,
играти,approved,pdf_candidate,1416,medium,needs_review,lowercase-entry|previous-line-closed,,
извући,approved,pdf_candidate,438,medium,needs_review,lowercase-entry|previous-line-closed,,
издати,approved,pdf_candidate,441,medium,needs_review,lowercase-entry|previous-line-closed,,
издићи,approved,pdf_candidate,441,medium,needs_review,lowercase-entry|previous-line-closed,,
изести,approved,pdf_candidate,442,medium,needs_review,lowercase-entry|previous-line-closed,,
измити,approved,pdf_candidate,446,medium,needs_review,lowercase-entry|previous-line-closed,,
изнети,approved,pdf_candidate,448,medium,needs_review,lowercase-entry|previous-line-closed,,
изнићи,approved,pdf_candidate,448,medium,needs_review,lowercase-entry|previous-line-closed,,
изнова,approved,pdf_candidate,1010,medium,needs_review,lowercase-entry|previous-line-closed,,
изрећи,approved,pdf_candidate,451,medium,needs_review,lowercase-entry|previous-line-closed,,
испрва,approved,pdf_candidate,474,medium,needs_review,lowercase-entry|previous-line-closed,,
истаћи,approved,pdf_candidate,477,medium,needs_review,lowercase-entry|previous-line-closed,,
истући,approved,pdf_candidate,480,medium,needs_review,lowercase-entry|previous-line-closed,,
кавана,approved,pdf_candidate,501,medium,needs_review,lowercase-entry|previous-line-closed,,
калцан,approved,pdf_candidate,505,medium,needs_review,lowercase-entry|previous-line-closed,,
камфор,approved,pdf_candidate,507,medium,needs_review,lowercase-entry|previous-line-closed,,
канити,approved,pdf_candidate,507,medium,needs_review,lowercase-entry|previous-line-closed,,
каруце,approved,pdf_candidate,513,medium,needs_review,lowercase-entry|previous-line-closed,,
каћуша,approved,pdf_candidate,515,medium,needs_review,lowercase-entry|previous-line-closed,,
керећи,approved,pdf_candidate,519,medium,needs_review,lowercase-entry|previous-line-closed,,
керуша,approved,pdf_candidate,519,medium,needs_review,lowercase-entry|previous-line-closed,,
кесити,approved,pdf_candidate,519,medium,needs_review,lowercase-entry|previous-line-closed,,
китара,approved,pdf_candidate,522,medium,needs_review,lowercase-entry|previous-line-closed,,
кихати,approved,pdf_candidate,523,medium,needs_review,lowercase-entry|previous-line-closed,,
клерик,approved,pdf_candidate,526,medium,needs_review,lowercase-entry|previous-line-closed,,
клиско,approved,pdf_candidate,529,medium,needs_review,lowercase-entry|previous-line-closed,,
ковати,approved,pdf_candidate,535,medium,needs_review,lowercase-entry|previous-line-closed,,
коверт,approved,pdf_candidate,535,medium,needs_review,lowercase-entry|previous-line-closed,,
ковина,approved,pdf_candidate,535,medium,needs_review,lowercase-entry|previous-line-closed,,
коврча,approved,pdf_candidate,535,medium,needs_review,lowercase-entry|previous-line-closed,,
колера,approved,pdf_candidate,540,medium,needs_review,lowercase-entry|previous-line-closed,,
колето,approved,pdf_candidate,540,medium,needs_review,lowercase-entry|previous-line-closed,,
комика,approved,pdf_candidate,544,medium,needs_review,lowercase-entry|previous-line-closed,,
комода,approved,pdf_candidate,461,medium,needs_review,lowercase-entry|previous-line-closed,,
комуша,approved,pdf_candidate,547,medium,needs_review,lowercase-entry|previous-line-closed,,
кондак,approved,pdf_candidate,548,medium,needs_review,lowercase-entry|previous-line-closed,,
коруба,approved,pdf_candidate,560,medium,needs_review,lowercase-entry|previous-line-closed,,
космос,approved,pdf_candidate,561,medium,needs_review,lowercase-entry|previous-line-closed,,
косник,approved,pdf_candidate,561,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
кочина,approved,pdf_candidate,565,medium,needs_review,lowercase-entry|previous-line-closed,,
кошћел,approved,pdf_candidate,567,medium,needs_review,lowercase-entry|previous-line-closed,,
крадња,approved,pdf_candidate,568,medium,needs_review,lowercase-entry|previous-line-closed,,
крашко,approved,pdf_candidate,828,medium,needs_review,lowercase-entry|previous-line-closed,,
крвити,approved,pdf_candidate,573,medium,needs_review,lowercase-entry|previous-line-closed,,
крекет,approved,pdf_candidate,575,medium,needs_review,lowercase-entry|previous-line-closed,,
крепко,approved,pdf_candidate,576,medium,needs_review,lowercase-entry|previous-line-closed,,
креста,approved,pdf_candidate,577,medium,needs_review,lowercase-entry|previous-line-closed,,
крилно,approved,pdf_candidate,581,medium,needs_review,lowercase-entry|previous-line-closed,,
кринка,approved,pdf_candidate,650,medium,needs_review,lowercase-entry|previous-line-closed,,
критик,approved,pdf_candidate,584,medium,needs_review,lowercase-entry|previous-line-closed,,
крњаво,approved,pdf_candidate,586,medium,needs_review,lowercase-entry|previous-line-closed,,
крњити,approved,pdf_candidate,586,medium,needs_review,lowercase-entry|previous-line-closed,,
куглоф,approved,pdf_candidate,597,medium,needs_review,lowercase-entry|previous-line-closed,,
кукуља,approved,pdf_candidate,599,medium,needs_review,lowercase-entry|previous-line-closed,,
кумати,approved,pdf_candidate,601,medium,needs_review,lowercase-entry|previous-line-closed,,
купажа,approved,pdf_candidate,602,medium,needs_review,lowercase-entry|previous-line-closed,,
лавица,approved,pdf_candidate,610,medium,needs_review,lowercase-entry|previous-line-closed,,
ладица,approved,pdf_candidate,610,medium,needs_review,lowercase-entry|previous-line-closed,,
лажара,approved,pdf_candidate,610,medium,needs_review,lowercase-entry|previous-line-closed,,
лакомо,approved,pdf_candidate,612,medium,needs_review,lowercase-entry|previous-line-closed,,
лампек,approved,pdf_candidate,614,medium,needs_review,lowercase-entry|previous-line-closed,,
лаћати,approved,pdf_candidate,617,medium,needs_review,lowercase-entry|previous-line-closed,,
лацман,approved,pdf_candidate,617,medium,needs_review,lowercase-entry|previous-line-closed,,
легати,approved,pdf_candidate,619,medium,needs_review,lowercase-entry|previous-line-closed,,
лежати,approved,pdf_candidate,620,medium,needs_review,lowercase-entry|previous-line-closed,,
лежиља,approved,pdf_candidate,621,medium,needs_review,lowercase-entry|previous-line-closed,,
ленити,approved,pdf_candidate,622,medium,needs_review,lowercase-entry|previous-line-closed,,
леност,approved,pdf_candidate,622,medium,needs_review,lowercase-entry|previous-line-closed,,
лењити,approved,pdf_candidate,622,medium,needs_review,lowercase-entry|previous-line-closed,,
лењост,approved,pdf_candidate,622,medium,needs_review,lowercase-entry|previous-line-closed,,
лепеза,approved,pdf_candidate,623,medium,needs_review,lowercase-entry|previous-line-closed,,
лепити,approved,pdf_candidate,623,medium,needs_review,lowercase-entry|previous-line-closed,,
лептир,approved,pdf_candidate,624,medium,needs_review,lowercase-entry|previous-line-closed,,
летети,approved,pdf_candidate,625,medium,needs_review,lowercase-entry|previous-line-closed,,
лечити,approved,pdf_candidate,626,medium,needs_review,lowercase-entry|previous-line-closed,,
лечник,approved,pdf_candidate,627,medium,needs_review,lowercase-entry|previous-line-closed,,
либити,approved,pdf_candidate,628,medium,needs_review,lowercase-entry|previous-line-closed,,
ливада,approved,pdf_candidate,628,medium,needs_review,lowercase-entry|previous-line-closed,,
линета,approved,pdf_candidate,631,medium,needs_review,lowercase-entry|previous-line-closed,,
лирика,approved,pdf_candidate,632,medium,needs_review,lowercase-entry|previous-line-closed,,
литица,approved,pdf_candidate,634,medium,needs_review,lowercase-entry|previous-line-closed,,
лишити,approved,pdf_candidate,636,medium,needs_review,lowercase-entry|previous-line-closed,,
ловина,approved,pdf_candidate,637,medium,needs_review,lowercase-entry|previous-line-closed,,
лолати,approved,pdf_candidate,640,medium,needs_review,lowercase-entry|previous-line-closed,,
лудети,approved,pdf_candidate,643,medium,needs_review,lowercase-entry|previous-line-closed,,
луксуз,approved,pdf_candidate,644,medium,needs_review,lowercase-entry|previous-line-closed,,
лустер,approved,pdf_candidate,645,medium,needs_review,lowercase-entry|previous-line-closed,,
љуљаво,approved,pdf_candidate,649,medium,needs_review,lowercase-entry|previous-line-closed,,
магнум,approved,pdf_candidate,654,medium,needs_review,lowercase-entry|previous-line-closed,,
мазало,approved,pdf_candidate,655,medium,needs_review,lowercase-entry|previous-line-closed,,
максим,approved,pdf_candidate,659,medium,needs_review,lowercase-entry|previous-line-closed,,
малиша,approved,pdf_candidate,660,medium,needs_review,lowercase-entry|previous-line-closed,,
мангуп,approved,pdf_candidate,663,medium,needs_review,lowercase-entry|previous-line-closed,,
мандал,approved,pdf_candidate,664,medium,needs_review,lowercase-entry|previous-line-closed,,
манути,approved,pdf_candidate,666,medium,needs_review,lowercase-entry|previous-line-closed,,
мањити,approved,pdf_candidate,666,medium,needs_review,lowercase-entry|previous-line-closed,,
масакр,approved,pdf_candidate,669,medium,needs_review,lowercase-entry|previous-line-closed,,
мевлуд,approved,pdf_candidate,677,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
мездра,approved,pdf_candidate,681,medium,needs_review,lowercase-entry|previous-line-closed,,
мелиса,approved,pdf_candidate,683,medium,needs_review,lowercase-entry|previous-line-closed,,
мерино,approved,pdf_candidate,686,medium,needs_review,lowercase-entry|previous-line-closed,,
мерица,approved,pdf_candidate,686,medium,needs_review,lowercase-entry|previous-line-closed,,
меркур,approved,pdf_candidate,687,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
мермер,approved,pdf_candidate,687,medium,needs_review,lowercase-entry|previous-line-closed,,
месити,approved,pdf_candidate,688,medium,needs_review,lowercase-entry|previous-line-closed,,
метати,approved,pdf_candidate,690,medium,needs_review,lowercase-entry|previous-line-closed,,
милети,approved,pdf_candidate,696,medium,needs_review,lowercase-entry|previous-line-closed,,
милота,approved,pdf_candidate,698,medium,needs_review,lowercase-entry|previous-line-closed,,
миљети,approved,pdf_candidate,698,medium,needs_review,lowercase-entry|previous-line-closed,,
мистик,approved,pdf_candidate,703,medium,needs_review,lowercase-entry|previous-line-closed,,
митинг,approved,pdf_candidate,703,medium,needs_review,lowercase-entry|previous-line-closed,,
молити,approved,pdf_candidate,714,medium,needs_review,lowercase-entry|previous-line-closed,,
монстр,approved,pdf_candidate,717,medium,needs_review,lowercase-entry|previous-line-closed,,
морина,approved,pdf_candidate,719,medium,needs_review,lowercase-entry|previous-line-closed,,
мортус,approved,pdf_candidate,719,medium,needs_review,lowercase-entry|previous-line-closed,,
мостар,approved,pdf_candidate,720,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
мрзост,approved,pdf_candidate,726,medium,needs_review,lowercase-entry|previous-line-closed,,
мрљаво,approved,pdf_candidate,726,medium,needs_review,lowercase-entry|previous-line-closed,,
музиља,approved,pdf_candidate,730,medium,needs_review,lowercase-entry|previous-line-closed,,
муљити,approved,pdf_candidate,731,medium,needs_review,lowercase-entry|previous-line-closed,,
мучила,approved,pdf_candidate,734,medium,needs_review,lowercase-entry|previous-line-closed,,
мушкат,approved,pdf_candidate,735,medium,needs_review,lowercase-entry|previous-line-closed,,
навала,approved,pdf_candidate,692,medium,needs_review,lowercase-entry|previous-line-closed,,
навика,approved,pdf_candidate,740,medium,needs_review,lowercase-entry|previous-line-closed,,
навићи,approved,pdf_candidate,741,medium,needs_review,lowercase-entry|previous-line-closed,,
наврат,approved,pdf_candidate,741,medium,needs_review,lowercase-entry|previous-line-closed,,
навући,approved,pdf_candidate,991,medium,needs_review,lowercase-entry|previous-line-closed,,
надићи,approved,pdf_candidate,749,medium,needs_review,lowercase-entry|previous-line-closed,,
надути,approved,pdf_candidate,754,medium,needs_review,lowercase-entry|previous-line-closed,,
назути,approved,pdf_candidate,756,medium,needs_review,lowercase-entry|previous-line-closed,,
накана,approved,pdf_candidate,758,medium,needs_review,lowercase-entry|previous-line-closed,,
накосо,approved,pdf_candidate,760,medium,needs_review,lowercase-entry|previous-line-closed,,
налећи,approved,pdf_candidate,762,medium,needs_review,lowercase-entry|previous-line-closed,,
намена,approved,pdf_candidate,764,medium,needs_review,lowercase-entry|previous-line-closed,,
нанети,approved,pdf_candidate,767,medium,needs_review,lowercase-entry|previous-line-closed,,
наособ,approved,pdf_candidate,768,medium,needs_review,lowercase-entry|previous-line-closed,,
напити,approved,pdf_candidate,770,medium,needs_review,lowercase-entry|previous-line-closed,,
напољу,approved,pdf_candidate,771,medium,needs_review,lowercase-entry|previous-line-closed,,
напући,approved,pdf_candidate,774,medium,needs_review,lowercase-entry|previous-line-closed,,
наранч,approved,pdf_candidate,775,medium,needs_review,lowercase-entry|previous-line-closed,,
насухо,approved,pdf_candidate,783,medium,needs_review,lowercase-entry|previous-line-closed,,
натећи,approved,pdf_candidate,784,medium,needs_review,lowercase-entry|previous-line-closed,,
нафтар,approved,pdf_candidate,790,medium,needs_review,lowercase-entry|previous-line-closed,,
нахеро,approved,pdf_candidate,790,medium,needs_review,lowercase-entry|previous-line-closed,,
нацист,approved,pdf_candidate,791,medium,needs_review,lowercase-entry|previous-line-closed,,
небрат,approved,pdf_candidate,795,medium,needs_review,lowercase-entry|previous-line-closed,,
нежења,approved,pdf_candidate,799,medium,needs_review,lowercase-entry|previous-line-closed,,
немати,approved,pdf_candidate,804,medium,needs_review,lowercase-entry|previous-line-closed,,
немоћа,approved,pdf_candidate,805,medium,needs_review,lowercase-entry|previous-line-closed,,
нераст,approved,pdf_candidate,814,medium,needs_review,lowercase-entry|previous-line-closed,,
нештун,approved,pdf_candidate,813,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
ницати,approved,pdf_candidate,823,medium,needs_review,lowercase-entry|previous-line-closed,,
норман,approved,pdf_candidate,827,medium,needs_review,inflection-after-comma|previous-line-closed|ocr-noise-near-entry,,
носити,approved,pdf_candidate,827,medium,needs_review,lowercase-entry|previous-line-closed,,
носоња,approved,pdf_candidate,827,medium,needs_review,lowercase-entry|previous-line-closed,,
њемоћа,approved,pdf_candidate,830,medium,needs_review,lowercase-entry|previous-line-closed,,
обилат,approved,pdf_candidate,833,medium,needs_review,lowercase-entry|previous-line-closed,,
облина,approved,pdf_candidate,835,medium,needs_review,lowercase-entry|previous-line-closed,,
облити,approved,pdf_candidate,835,medium,needs_review,lowercase-entry|previous-line-closed,,
обоист,approved,pdf_candidate,835,medium,needs_review,lowercase-entry|previous-line-closed,,
оверач,approved,pdf_candidate,838,medium,needs_review,lowercase-entry|previous-line-closed,,
оврећи,approved,pdf_candidate,838,medium,needs_review,lowercase-entry|previous-line-closed,,
одбећи,approved,pdf_candidate,842,medium,needs_review,lowercase-entry|previous-line-closed,,
одвити,approved,pdf_candidate,843,medium,needs_review,lowercase-entry|previous-line-closed,,
одлити,approved,pdf_candidate,847,medium,needs_review,lowercase-entry|previous-line-closed,,
одмаћи,approved,pdf_candidate,847,medium,needs_review,lowercase-entry|previous-line-closed,,
одмоћи,approved,pdf_candidate,848,medium,needs_review,lowercase-entry|previous-line-closed,,
одрећи,approved,pdf_candidate,850,medium,needs_review,lowercase-entry|previous-line-closed,,
октава,approved,pdf_candidate,859,medium,needs_review,lowercase-entry|previous-line-closed,,
омести,approved,pdf_candidate,862,medium,needs_review,lowercase-entry|previous-line-closed,,
опнаст,approved,pdf_candidate,866,medium,needs_review,lowercase-entry|previous-line-closed,,
опрати,approved,pdf_candidate,868,medium,needs_review,lowercase-entry|previous-line-closed,,
опрост,approved,pdf_candidate,868,medium,needs_review,lowercase-entry|previous-line-closed,,
опруга,approved,pdf_candidate,869,medium,needs_review,lowercase-entry|previous-line-closed,,
опшити,approved,pdf_candidate,871,medium,needs_review,lowercase-entry|previous-line-closed,,
орбита,approved,pdf_candidate,872,medium,needs_review,lowercase-entry|previous-line-closed,,
орфеум,approved,pdf_candidate,874,medium,needs_review,lowercase-entry|previous-line-closed,,
оствар,approved,pdf_candidate,881,medium,needs_review,lowercase-entry|previous-line-closed,,
отпити,approved,pdf_candidate,886,medium,needs_review,lowercase-entry|previous-line-closed,,
отрети,approved,pdf_candidate,888,medium,needs_review,lowercase-entry|previous-line-closed,,
